age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
52.0,339.0,,,0.0,,,,,5195.8,cellular,,no,,,,no,,,nonexistent
34.0,,1.0,,,-1.8,,,1327.0,5099.1,,,no,,,,,,,
32.0,1613.0,,,0.0,,93444.0,-36.1,,,,tue,,,,,no,,,
,,2.0,,,,,,,5191.0,,,,high.school,no,,,,,
27.0,,,,,,,,,,,,,,,admin.,,single,,nonexistent
,,,999.0,0.0,,,,4858.0,5191.0,,,,,yes,,,,,
33.0,190.0,,,0.0,,93994.0,-36.4,,5191.0,telephone,tue,,,,,,divorced,,
,,1.0,999.0,,,93918.0,-42.7,4.96,,,,no,,,,,,jul,nonexistent
,151.0,,,0.0,1.4,93918.0,,4962.0,,cellular,,,,,blue-collar,yes,,jul,
,101.0,,999.0,,,93444.0,,,,,,,university.degree,,,,,,nonexistent
,,,,0.0,,,,4965.0,5228.1,,mon,,university.degree,no,admin.,,,aug,
51.0,901.0,,,,,,,,,cellular,,,,,,,,,
,,1.0,,,,92893.0,,,5099.1,,,,,no,,no,,,
,,,,2.0,,,-38.3,,4991.6,,mon,,university.degree,no,admin.,no,,,
,,2.0,999.0,0.0,,93994.0,,,5191.0,,,no,,,,,married,may,
41.0,,,999.0,,1.1,,,4857.0,,,,,,,management,,married,,
,,,,,1.4,,-36.1,,,,,,professional.course,,technician,no,single,,
,,1.0,,1.0,-1.8,,,,,,,,,yes,,,,,failure
,,,,0.0,1.4,,,,,,mon,,,no,,,,,
,,,,1.0,-2.9,,,,5076.2,cellular,fri,,,no,,,,,
78.0,139.0,1.0,999.0,,,,-34.8,,,,,,,,,,,,
,,1.0,999.0,,-3.0,,,,,,,no,,,,,,dec,nonexistent
,,,,,1.4,93918.0,,,5228.1,,wed,,basic.9y,,,,,,
,,2.0,,1.0,,,-31.4,,,cellular,wed,no,,,,no,,,success
,,,,,,,,,5099.1,cellular,,,,,admin.,,,,
,,1.0,,,,92649.0,-30.1,,5017.5,,,,university.degree,,,,,nov,nonexistent
,30.0,,,0.0,,,,4961.0,5228.1,,,,university.degree,no,,no,married,,
,,,999.0,,,,,,,,,,,yes,entrepreneur,no,single,may,nonexistent
,,4.0,,,,94465.0,,,,,,,,,,,single,,
,,,999.0,,,92893.0,,1291.0,5099.1,,tue,,professional.course,no,,,,,failure
,,,999.0,0.0,,,-42.7,4.96,,,,,basic.9y,yes,,no,single,jul,nonexistent
,,,,,,93918.0,,,5228.1,telephone,,no,university.degree,,admin.,,married,jul,
,,,999.0,,-0.1,,,,,cellular,,,high.school,,admin.,yes,,nov,
,,,999.0,0.0,1.4,,,,5228.1,,,no,basic.9y,,blue-collar,,,,
42.0,100.0,,,,,,,,5195.8,cellular,tue,,basic.4y,,,,,nov,
,,,,0.0,,93994.0,,,5191.0,,,unknown,basic.4y,no,,,,,
,,,,,,93918.0,,,5228.1,,,unknown,,,,no,,jul,
,312.0,,999.0,,1.4,94465.0,-41.8,4958.0,,telephone,,no,,yes,,,,jun,nonexistent
,85.0,,,,,,-36.4,,,telephone,,,unknown,no,,no,,may,
,1106.0,4.0,,,,,,,5191.0,telephone,,,,,admin.,,,,
31.0,273.0,2.0,,,,,-36.4,,,,,,unknown,,,no,,,
,132.0,,,0.0,,,,,,cellular,,no,high.school,,,,,,
,,,,0.0,,,,,,,,no,,no,,,,may,
,,,,,,93444.0,,,,cellular,,,,,,,,,
,,,,,,,,,,,tue,,university.degree,yes,admin.,no,,,nonexistent
50.0,,5.0,,0.0,,,-30.1,0.722,,,mon,no,,no,admin.,,,,
53.0,228.0,6.0,,0.0,,,,,5195.8,,,,,yes,,no,,,
,328.0,,,0.0,,92893.0,,,,,fri,,,,,yes,married,may,nonexistent
,,,,0.0,,,,,,,,,,yes,,,,,nonexistent
,91.0,,,,,,,0.819,,,tue,no,,no,entrepreneur,no,,,
,,,999.0,0.0,-0.1,93.2,,,,,,no,,,unemployed,,divorced,,
32.0,98.0,3.0,,0.0,,,-36.1,4963.0,,cellular,,unknown,,,,,married,,nonexistent
,720.0,,,0.0,,93075.0,,,5099.1,cellular,,,,,,no,single,,
,43.0,,999.0,,1.1,,,4856.0,5191.0,telephone,,unknown,,no,unemployed,,,,
,134.0,3.0,999.0,,,93444.0,-36.1,4964.0,,cellular,,,basic.6y,,,,,,
,,,,,,,,,,,,,university.degree,,admin.,,,,
,22.0,,,1.0,,,,,5195.8,,fri,unknown,university.degree,yes,,,married,,failure
,,,,0.0,,,-41.8,4.96,,,,no,university.degree,yes,,,,,
55.0,525.0,,999.0,0.0,,93075.0,,,,,,,unknown,,,,married,,
55.0,87.0,1.0,999.0,,,,-30.1,0.716,,,wed,no,university.degree,,,,,,
,,,,0.0,,,,,,cellular,,,university.degree,,technician,,,,
,,,,,-1.8,,,,,cellular,,,,no,services,,,,
,437.0,2.0,,,,93918.0,,4963.0,,cellular,,no,high.school,,,,,jul,
,,,,,,92893.0,,,,,,no,,,,,married,,
57.0,,,,,1.1,,,,,,wed,no,,,,,,,
,,1.0,,,,,-46.2,,5099.1,,,,,,,,,,
,54.0,1.0,,0.0,,93444.0,,4963.0,,cellular,tue,,,yes,,,,,
,23.0,,,0.0,,,,,5228.1,,,,,,admin.,,,,
,358.0,,,,-0.1,,-42.0,,,,thu,no,,no,,,married,nov,failure
,,6.0,,,,93994.0,-36.4,4864.0,,,,,,,,,,,nonexistent
,,,,0.0,1.1,,,4.86,,,,,,yes,,,single,may,nonexistent
,,,,0.0,,93075.0,-47.1,,,,,,,,,,,apr,
,96.0,,,0.0,,,-42.7,4956.0,,,wed,,,no,,,divorced,,
,,2.0,,,,93918.0,,,,cellular,,,,,,,,,nonexistent
40.0,,1.0,,,,,,,5191.0,,wed,,,,housemaid,yes,,,
38.0,,,999.0,,,,,,5191.0,,,,,,technician,,,,nonexistent
,,,,0.0,1.4,,-36.1,,,,thu,,,,,,,,
,,,,,,,-40.8,1.26,,,,,professional.course,,,no,,,failure
43.0,,,,,,,,,,,,,,,technician,,,may,
,127.0,,,0.0,,,,,,cellular,,,professional.course,no,,,,jul,
48.0,,,,,,,,4968.0,,,thu,no,unknown,,,,,,
,283.0,,999.0,0.0,,,,,5228.1,cellular,,no,,,,no,married,,
,,,,,,94215.0,-40.3,,4991.6,cellular,,no,basic.6y,,,no,,,
,,2.0,,,,,,4963.0,,cellular,,no,,,,,,,
34.0,,5.0,,0.0,,93075.0,,1423.0,5099.1,cellular,,,university.degree,no,,,,,
,,,999.0,,,93444.0,,,,cellular,,,basic.4y,no,,,married,,
,204.0,,,,,,-41.8,4961.0,,,,,,,,no,,,
47.0,19.0,20.0,999.0,0.0,1.4,,,,5228.1,telephone,tue,,,,technician,,married,,nonexistent
,193.0,,,,-1.8,,,,5099.1,,fri,,university.degree,,retired,,divorced,may,
,,,999.0,,,,-42.7,,,cellular,tue,,basic.4y,,,,married,,
,,,,0.0,,,,4864.0,,,tue,,,,admin.,,married,,
,,,,0.0,1.4,,,,,,,no,,,,,,,
24.0,,,999.0,,-1.8,,-46.2,1313.0,,,fri,no,,no,,no,single,,nonexistent
52.0,,1.0,,,,,,4856.0,,,,,,,,no,married,may,
26.0,,3.0,,3.0,-1.7,,,,4991.6,cellular,wed,,,,student,,,,
45.0,,8.0,,,,93918.0,,,,,mon,,,,,no,,,
49.0,,2.0,999.0,,,,,,5228.1,,,no,university.degree,,admin.,no,,,
,849.0,,,,,,-36.4,,,,,,,,unemployed,,,may,
,618.0,,,,-1.8,93749.0,,,,,,,university.degree,,unemployed,,,,
,,,,,1.4,,-42.7,4963.0,5228.1,,,,,,services,no,,,nonexistent
31.0,,,,,-0.1,,,,,cellular,,,,no,,,,,
,43.0,1.0,999.0,,,93444.0,,,,,,,professional.course,yes,,,,aug,
,,,,,,,,,4991.6,,,no,,,,,,,
56.0,,2.0,,1.0,,,-46.2,1327.0,5099.1,,,,basic.9y,,,,,may,
44.0,,,,,1.4,,,,5228.1,,,,,,,,divorced,,
,113.0,1.0,,,,94465.0,,,,,,,,,,,,,
,,2.0,,,1.1,,-36.4,,5191.0,,mon,,,unknown,management,,married,,
,,,,,1.1,,,,,,fri,,,yes,,no,single,,
,,,,,1.1,,,,5191.0,telephone,,,,,,,single,,
,574.0,,999.0,,,,,,,,,,basic.4y,,,,,,
,,,,,,94465.0,-41.8,,,telephone,fri,,,yes,,yes,,jun,
,,,,0.0,,93994.0,-36.4,4855.0,,telephone,,,,,,no,,may,
,,,999.0,,-1.8,,,,,cellular,wed,,,,,no,,,
,370.0,,,0.0,-0.1,,,,5195.8,,wed,,,,admin.,,divorced,,
,,4.0,999.0,0.0,,,-41.8,,,,,,,no,blue-collar,,married,jun,nonexistent
,,,,5.0,,,-50.8,1039.0,4963.6,,,,,,housemaid,,divorced,,
,171.0,,,,,,,,,,,,,,,,,,nonexistent
,330.0,2.0,,,,,,,,cellular,mon,unknown,basic.6y,,,,,may,
38.0,,,,,,,,,5191.0,telephone,,,,,,,married,,
31.0,,1.0,,1.0,,93.2,-42.0,,,,,,professional.course,,services,,,nov,
,,,999.0,,,,-36.4,,,telephone,,,,,blue-collar,no,,,nonexistent
,,,,,,,,,,cellular,,,basic.4y,,,,,,
,,,999.0,,,,,,,,,,,,blue-collar,,,,
,164.0,7.0,,0.0,1.4,,-41.8,4864.0,,telephone,,,basic.9y,,blue-collar,no,married,jun,
30.0,255.0,1.0,999.0,,,,-36.4,4857.0,,,,,,,,,single,,
,,,,,1.1,,,4.86,5191.0,,thu,,,no,,,,,nonexistent
,,12.0,,,1.4,93444.0,,4964.0,,cellular,,,professional.course,,technician,,,,nonexistent
37.0,54.0,1.0,,0.0,1.1,,-36.4,,,telephone,,,,,blue-collar,,,,
,,,,,,93444.0,,4964.0,5228.1,,,,,,,no,,,
29.0,257.0,2.0,,0.0,,93994.0,,,,,,,,,,no,single,,nonexistent
36.0,,,,,1.4,,,4961.0,,,,,basic.9y,,,,,jul,nonexistent
,,,999.0,0.0,,93.2,,4021.0,,,,,,yes,,,,nov,nonexistent
,,,,0.0,-2.9,,,,,,tue,,university.degree,,,,,,nonexistent
,,7.0,999.0,,,,-41.8,4967.0,,,,,,,,,,jun,
,,,,0.0,,93918.0,-42.7,,,,,,,,,,,,
35.0,,,,0.0,-0.1,93.2,-42.0,,,,,,,,,yes,married,,
45.0,,,,,1.1,,,,,,,,,,,,divorced,,
27.0,,,,,,,-46.2,1.25,5099.1,,,,,,,no,,,
,,4.0,,,1.4,93918.0,,,,,,,,,,,,jul,nonexistent
,127.0,,,,,,,,5228.1,,fri,,,,admin.,,married,,nonexistent
,,,,,,,-46.2,,,,tue,no,,,,,married,,nonexistent
,,,,,,,,,,cellular,,,,yes,,no,,,nonexistent
,,,999.0,,,,,4857.0,,,,,,,,,,,
,,2.0,,1.0,-1.8,92893.0,-46.2,1313.0,,,,no,,no,blue-collar,no,,,
,,1.0,,,,93075.0,,,,cellular,,no,,no,management,,divorced,,
,,,999.0,,,,,1262.0,,,,,,,unemployed,,married,,
43.0,148.0,,999.0,,,93918.0,,4961.0,5228.1,cellular,,,,,blue-collar,yes,,jul,
,552.0,,999.0,,,,-42.7,,5228.1,,,,,no,self-employed,,,,
26.0,,,,,1.4,93918.0,,4957.0,,,,unknown,,,technician,no,,,
,,,,,,93075.0,,1365.0,,cellular,,,high.school,no,,no,,,
,,,,2.0,,,,,4963.6,,wed,,,yes,retired,yes,,,success
,,1.0,999.0,,,,,,5228.1,cellular,,no,,,technician,,,jul,
46.0,,,,0.0,,93994.0,,,,telephone,,,basic.9y,,,,,may,
48.0,43.0,,999.0,,1.4,93444.0,,,,cellular,,,professional.course,,,no,,,
,525.0,,,,-3.4,92649.0,,,,cellular,,,basic.4y,,,no,single,,
,,,,,1.4,93444.0,,,,cellular,,,,unknown,,unknown,,,
,,,999.0,,,,,,,,,,university.degree,,,,divorced,jun,
,,,,1.0,-0.1,93.2,,,5195.8,,,,high.school,,,,married,,
,318.0,,,0.0,-1.8,,,,,,thu,,,yes,,no,divorced,,nonexistent
,,,,,-0.1,,,4.12,5195.8,,,,high.school,,admin.,,,nov,nonexistent
39.0,,,,,-1.8,,,,,cellular,tue,,professional.course,yes,,,single,,failure
,,,,,1.4,94465.0,-41.8,4.96,,telephone,,,,,blue-collar,,married,,
52.0,306.0,,999.0,0.0,,93994.0,,,5191.0,,,unknown,,,services,,,,
,,,,,,,,,,,fri,no,university.degree,no,technician,,,aug,
,,,,,,,,4859.0,,,,,,,retired,,,,
,251.0,,999.0,,,,-36.1,,,,thu,,university.degree,no,,,,aug,
,,,,0.0,-1.8,,,,,,,unknown,high.school,yes,services,,married,,nonexistent
,166.0,,,0.0,-1.8,,,,,cellular,,,,,,,,may,
42.0,,,,,,,,,,,,,,,,,,may,
30.0,,,999.0,,,93918.0,,,,telephone,thu,no,,no,,,married,,
58.0,22.0,,999.0,,,,-42.7,,,cellular,,unknown,basic.4y,,,,married,,
,,,999.0,,,,,1405.0,5099.1,,,,,,,,,,
,,,,0.0,,93994.0,-36.4,,,telephone,,,high.school,,,,,,nonexistent
38.0,,1.0,999.0,,-3.4,92379.0,-29.8,,5017.5,,fri,no,high.school,,admin.,,,sep,
,,1.0,999.0,,-1.8,93075.0,,,,,,no,professional.course,,,,,apr,nonexistent
41.0,,,,,,,,,,,,unknown,,,,,married,,nonexistent
,,,,,-1.8,,,,,,,unknown,,,,,,may,
,90.0,,999.0,,,93444.0,-36.1,,,,,,,yes,,,,,nonexistent
,246.0,,,0.0,1.4,,-41.8,,,,,,,,,,,,nonexistent
34.0,,,999.0,,-0.1,,-42.0,,,,,,,,,,,,
,,4.0,,,1.4,,,,,,,,,,technician,,divorced,,
39.0,380.0,,,0.0,,93994.0,,,5191.0,,,,,,unemployed,no,,may,
,,2.0,,,,,,,5228.1,,tue,no,,,management,yes,married,aug,
,,2.0,,,1.4,93444.0,-36.1,4963.0,,,,,university.degree,,,,,,
,,1.0,999.0,,,94465.0,,,,,thu,,university.degree,,management,,,jun,
,141.0,,999.0,,,,-47.1,,,telephone,thu,,,,student,no,single,,
,,1.0,,0.0,,92201.0,-31.4,,,cellular,,,,,,no,married,,
32.0,,,,,1.4,93918.0,-42.7,,,cellular,mon,,,,,yes,married,,
27.0,,,,,,94199.0,,0.879,,telephone,,,,yes,,,,,nonexistent
,,1.0,,0.0,,,,,,,,,,no,,,,may,nonexistent
,257.0,1.0,999.0,,,,-34.8,,,,,,,,,no,,,failure
,173.0,2.0,999.0,0.0,,93994.0,,,,telephone,,no,,,,,,,
,,,,,-0.1,,,,,,,,,yes,,no,,nov,
43.0,,,,,-1.8,93075.0,-47.1,,,,thu,no,university.degree,yes,admin.,,,,nonexistent
,,,,0.0,,,-41.8,,,,,,high.school,,,no,,,
,,,,0.0,,,,,5099.1,cellular,fri,,,,,,,,
41.0,,,,0.0,1.1,,-36.4,,,,,,,,,no,,,
37.0,,,999.0,0.0,,,,4959.0,5228.1,,,no,university.degree,,,,,,
,,,,,,,,4.86,,telephone,thu,no,,,,no,,may,nonexistent
,384.0,,,,1.4,,,4963.0,,,,no,,yes,,no,,jul,
,32.0,,,,,,,1244.0,,cellular,mon,,,,,no,,may,
,197.0,,999.0,,,93994.0,,,5191.0,telephone,,no,,,,,,,nonexistent
,,,,1.0,,93075.0,,,,cellular,thu,,,yes,,,,,
,,,,,-1.8,,,1405.0,,,fri,no,,,,no,married,,
,,,,,-1.8,,,,,,fri,,,yes,admin.,no,married,,
,452.0,,,,,,,,,,,,high.school,yes,,,,,nonexistent
41.0,126.0,,999.0,,,,,,,telephone,,,,,,no,,,
36.0,,,999.0,,,,,,,,,,,no,admin.,,,,nonexistent
,,,999.0,,,,-26.9,,,,,,professional.course,,,,,,nonexistent
,,3.0,,1.0,-1.8,,,1291.0,,,,,,,,,,may,
,,,,0.0,-0.1,,-42.0,4191.0,,,,,,yes,,,married,nov,
,308.0,3.0,,,-1.8,92893.0,,1313.0,,,,no,,,,,,may,
,,1.0,,,,94465.0,,,,,thu,no,,,admin.,,,,nonexistent
,,,999.0,,1.4,93918.0,,,,,,,,,,,,,
,185.0,2.0,999.0,0.0,,,,4958.0,5228.1,,,,,,,,,jun,
51.0,,,999.0,0.0,,,,,,,mon,,high.school,,,no,,jul,nonexistent
,,,999.0,,-0.1,,-42.0,4153.0,,,,,,,,,,,
,,,,,,,-42.7,,,cellular,mon,,,,,no,,,
35.0,,,,0.0,,,,,,,,,,,technician,no,,,
29.0,,,,0.0,,,,,,telephone,fri,no,,,,,,,nonexistent
,,,999.0,0.0,,,,,,,mon,,,no,,yes,,may,
29.0,,,,0.0,1.4,,,4961.0,,telephone,,,,,,no,,,
51.0,,,999.0,,,,,4966.0,,cellular,fri,,,,,,divorced,,
,851.0,2.0,999.0,,,,-36.4,4859.0,,telephone,fri,,high.school,no,admin.,yes,,,nonexistent
,,,,0.0,,,,4962.0,,,,no,high.school,,,,,jul,
,,,,0.0,-1.8,93075.0,,,,,mon,,basic.9y,,,,married,,nonexistent
44.0,173.0,,,1.0,,92893.0,,1291.0,,cellular,,,high.school,,admin.,,,,failure
55.0,,1.0,999.0,,1.4,94465.0,,4.96,,,mon,,,no,blue-collar,,,,
,214.0,,,,,93.2,,,5195.8,,,,,,,no,,,
,,,,,,,,4859.0,,telephone,fri,,professional.course,,,,,may,nonexistent
,,,,0.0,,93918.0,,4957.0,,,,no,basic.9y,,admin.,,married,,
,,,999.0,,,,,,5076.2,,,no,high.school,,,,,,
,166.0,9.0,,,1.1,,-36.4,,,telephone,,,,no,,yes,single,may,
,107.0,,,0.0,1.4,,,,5228.1,,thu,no,university.degree,,,no,single,,
,,2.0,999.0,0.0,1.1,,,,5191.0,,,,,no,,,,may,
,,1.0,,,,,,1.25,,cellular,,,,,,,,,
,241.0,1.0,,,,94465.0,,,,,,no,,,,,,,
,,2.0,3.0,,,93369.0,,,,,mon,no,,no,,,,,success
,,,,0.0,,92963.0,-40.8,,,,,,,no,,no,,jun,
,108.0,,,,,93444.0,,4964.0,5228.1,,,,,yes,admin.,,divorced,,
28.0,,,,,,,,,,,,no,high.school,,services,yes,,,nonexistent
33.0,,,,,,,,,,cellular,,no,,unknown,,,married,,nonexistent
24.0,,,,,,,,,,,,no,basic.4y,,student,,,may,
,,,999.0,0.0,-1.8,92893.0,,,,,,,,,,,,may,
26.0,,,,0.0,,,,,5228.1,,wed,,,,blue-collar,yes,,,nonexistent
36.0,1516.0,2.0,,,,92893.0,-46.2,,,cellular,,,,,blue-collar,yes,single,,
,482.0,,,,,,,,,,,,basic.6y,,blue-collar,,married,jun,
,,,,,,,,,,cellular,,,,,,,divorced,,
,,1.0,,,,,-42.7,4962.0,,cellular,thu,,,no,,,,,
46.0,,,999.0,,,,,,,,,,,,,no,,,
,,,999.0,0.0,,94465.0,-41.8,,,,,,,,blue-collar,,,jun,
,,,,0.0,,,,,5228.1,cellular,,no,,,admin.,,divorced,,
39.0,375.0,1.0,,0.0,,,,,,telephone,tue,,basic.9y,no,,,,may,
,191.0,,,0.0,,,,,,,thu,,basic.9y,no,,,,may,
,157.0,,,,,,,,,cellular,,unknown,,yes,,,,,
,265.0,,,,1.4,,,4961.0,,,,,university.degree,yes,,,,jul,
,,,999.0,,,93.2,,4153.0,,cellular,,,high.school,yes,admin.,,married,,
,,3.0,,,1.4,93444.0,-36.1,,,,,,,no,,,married,,
30.0,,1.0,,,,,,,5191.0,telephone,,no,basic.9y,yes,,no,,may,
,,,,,,,,1299.0,5099.1,,mon,,,yes,,,,,
,,,,,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,,basic.4y,,,,married,,
47.0,,,,,,93444.0,,4968.0,,cellular,,,,yes,,,,,
,,,,2.0,,93075.0,,1405.0,5099.1,cellular,mon,,,no,,,,,
50.0,,,,,1.4,,,,,,,unknown,basic.4y,,,,,,
42.0,,,,,1.1,,,4857.0,,,mon,,basic.6y,no,,,,,
,,,,0.0,-0.1,93798.0,,,,telephone,,,high.school,no,admin.,no,,,nonexistent
,,,999.0,,-1.8,,,1327.0,5099.1,,,,,,,,,,
,,3.0,,,,,,1687.0,,cellular,,,,,management,,,mar,
28.0,109.0,,,,1.1,,,,,,,no,,,,,,,
,,1.0,,,,93918.0,,,5228.1,,,,,,,no,,jul,
56.0,,,,,,,,,,,wed,,university.degree,,entrepreneur,no,,nov,nonexistent
,,,,0.0,,93994.0,,4858.0,,telephone,,no,,,blue-collar,no,,,
,,5.0,,,-1.8,93075.0,-47.1,,5099.1,,,unknown,,,,no,divorced,apr,
,335.0,3.0,,,1.4,93444.0,,4966.0,,,,,,,,no,,,
,,,,0.0,,,-42.7,,5228.1,cellular,,,high.school,no,admin.,no,,jul,nonexistent
,,,,,,,-36.1,4965.0,,,,unknown,,no,,no,,aug,nonexistent
,,,,,,,,,5099.1,,,,,,technician,,,may,
,,,999.0,,,,,,,,,no,,,,,,,nonexistent
35.0,,,,,1.4,,,,,,,unknown,,no,admin.,,married,,
,,,,,-1.8,,-46.2,1281.0,,,,,,,,,,,failure
,272.0,,,,,,,4858.0,,,,,,no,,,single,may,
,,,999.0,0.0,,,,,5228.1,,tue,unknown,basic.4y,,,,,,nonexistent
,524.0,,,,-3.4,92431.0,-26.9,,,,,,high.school,,,,married,,failure
57.0,429.0,,,1.0,,,,,,,,,,,,,married,,
30.0,566.0,,,,,,-47.1,,5099.1,,,,high.school,,admin.,,married,apr,
44.0,239.0,,999.0,,,94465.0,,,5228.1,,,no,professional.course,,blue-collar,,,jun,
,,,,,,,-46.2,,,cellular,,,,,admin.,,,,
56.0,,,,0.0,1.1,,-36.4,,,telephone,,,,yes,,no,married,may,nonexistent
,,1.0,,0.0,,92893.0,-46.2,1281.0,,,,,basic.9y,no,blue-collar,,,may,nonexistent
,698.0,,,,,,,,,,wed,unknown,,,technician,,,,
,,,999.0,0.0,1.4,94465.0,,4959.0,,telephone,,no,,yes,blue-collar,no,married,,
,,,,,,,,,5099.1,,thu,,,,services,,,may,
,,,,0.0,,,,,,telephone,,,,,,no,,jul,
35.0,,,,,-1.8,,,,,cellular,,,university.degree,yes,admin.,no,single,,
33.0,247.0,,,,,93444.0,,,,,fri,no,,no,unemployed,,married,,
,,,,0.0,,,,1281.0,,,wed,,high.school,,unemployed,,,may,nonexistent
,214.0,,999.0,,,,,,,,,,,,,no,,aug,
32.0,,2.0,999.0,,,,,,,,wed,,,,,,single,may,
,,1.0,999.0,,,,-41.8,4958.0,,,,,,,,,,,
,,,999.0,,,,,,5191.0,telephone,wed,,basic.9y,,,,,,
40.0,921.0,,,0.0,,93918.0,-42.7,4968.0,5228.1,,,,,no,,,,,
,346.0,4.0,,,,,-42.0,,5195.8,,,,professional.course,,admin.,,,,
,,1.0,999.0,,,,,,,,,,,,,,single,mar,
,,,,,,,,,,,,,,,management,,,,
,,,,,-0.1,,,,5195.8,,,,,,blue-collar,,married,,
48.0,,,999.0,,,93444.0,,4962.0,,,,,,,,,,,
,,,999.0,,,,,4964.0,,cellular,wed,no,,,technician,no,,,
,328.0,7.0,,,,93994.0,,,,,fri,unknown,,,,no,,,
,68.0,,,,,,-46.2,,,,,,university.degree,,technician,,,,
,,2.0,,,1.4,,-41.8,,,,fri,no,,,,,,jun,nonexistent
59.0,8.0,1.0,999.0,1.0,,,,,,,,,,,,,divorced,,failure
,141.0,,,,-1.1,,-50.8,,,cellular,,,,,,,,,
,198.0,,999.0,,,,-36.4,4855.0,5191.0,,,,,,blue-collar,no,married,,
,48.0,,,,-0.1,,-42.0,4076.0,5195.8,cellular,,,high.school,yes,admin.,no,divorced,,nonexistent
53.0,,1.0,,,,,,,5228.1,,,unknown,,yes,,,,aug,nonexistent
,,1.0,999.0,0.0,,,-46.2,1344.0,5099.1,,tue,,,no,,,divorced,,
,,,999.0,,,,-36.1,,5228.1,cellular,,no,,no,,no,,,
,448.0,,,0.0,,,-42.7,,,,,,,,entrepreneur,,married,,
,,2.0,,,-2.9,,,,,cellular,,,,,,,married,,nonexistent
,,,,,-1.8,,,,5099.1,,thu,,,,,,,,
,,,,,,94465.0,,,,,mon,,,,,,,,
,,,,1.0,,92893.0,,,5099.1,,,no,,,services,,divorced,may,failure
32.0,,,,,,,,,,cellular,,,university.degree,yes,admin.,,,,
,,,999.0,,,,-42.7,,,,,,,,technician,,,jul,
59.0,,1.0,,0.0,,,-42.7,,,cellular,,,,,,no,married,,
,,1.0,999.0,0.0,,,-36.1,,5228.1,,,unknown,,,admin.,no,,,
33.0,,,6.0,,,92431.0,,,5017.5,,fri,,,,admin.,,married,,
,,,999.0,,1.4,94465.0,,4.96,,,mon,no,,,blue-collar,no,married,,nonexistent
45.0,,,,0.0,-0.1,,,,,cellular,wed,,,,,no,,,
47.0,,,,0.0,1.4,,,4964.0,,,,,unknown,,,no,,,nonexistent
,394.0,,,0.0,,,,,5228.1,,thu,,,,admin.,,,,
,,3.0,,,,93075.0,-47.1,,5099.1,cellular,,,,,,,married,,nonexistent
,,1.0,999.0,0.0,,93918.0,,4957.0,5228.1,,wed,unknown,,,,,,,
,,,999.0,,-0.1,93.2,,,5195.8,cellular,,,university.degree,no,,no,,,
34.0,,,,,,,-42.7,,,,,,,,,,,,
,604.0,,999.0,0.0,,93918.0,-42.7,,,,,,professional.course,,,,,,nonexistent
,40.0,,,,,,-41.8,,5228.1,,,,,,,no,,jun,
,28.0,3.0,999.0,,,93994.0,,,,,,,university.degree,,,,married,,nonexistent
,202.0,1.0,,,,,,4958.0,,,thu,,,,,,,,
57.0,74.0,,,0.0,,93444.0,,4968.0,5228.1,cellular,,unknown,,yes,,,,,
,,1.0,,,,94465.0,,,,,,,,,technician,,,,
,,,999.0,0.0,,,-36.1,4968.0,5228.1,cellular,tue,,basic.9y,yes,,no,,,nonexistent
,,,999.0,,,,,,5228.1,cellular,,,basic.6y,,,no,,jul,nonexistent
,277.0,2.0,,,,,-46.2,,,cellular,,,,yes,,no,single,,
,,1.0,,1.0,,,-46.2,,,cellular,,no,,,,no,,may,
,73.0,,,,-2.9,,,,,cellular,,,,,,,,jun,
,126.0,,,,,,,4.12,,cellular,wed,,basic.4y,,,,,nov,nonexistent
,550.0,,,0.0,,93994.0,,,,telephone,tue,,basic.9y,no,blue-collar,,,,
,,,,,1.4,94465.0,,,5228.1,,,,,yes,,yes,,,nonexistent
,67.0,,,,-0.1,,,,,,,,,,,,divorced,,
27.0,,,999.0,,,93918.0,,4962.0,5228.1,cellular,tue,,,yes,self-employed,,,jul,
,149.0,,,0.0,1.4,,,,5228.1,,mon,unknown,,,,,,aug,
47.0,,,,,,,-47.1,,,cellular,fri,no,,yes,,,,apr,
,,,,1.0,,,,4191.0,,,,,university.degree,yes,admin.,,married,nov,
,,,,,1.4,93444.0,,4963.0,,cellular,,no,,,blue-collar,,married,,
36.0,,1.0,,,,,-46.2,,5099.1,cellular,,,,,,,married,may,
,281.0,,,0.0,,94465.0,-41.8,,,,,no,,no,,,married,,
33.0,105.0,,,,,93918.0,-42.7,,5228.1,telephone,,no,,,,no,,,
,,,,,1.4,,,4961.0,,,,,high.school,,services,no,single,,
,,,,,1.4,,-41.8,4962.0,5228.1,,,,,,,,,jun,
32.0,,1.0,,,,,,,5228.1,,,,university.degree,,,,married,,
,141.0,,999.0,0.0,,,-42.0,,,,,,,no,admin.,no,,nov,
51.0,,,,,,,,,,cellular,fri,,,,,,,,
,,3.0,999.0,,,93075.0,,,,,thu,no,,yes,services,,married,apr,nonexistent
,342.0,,,0.0,,,,,,cellular,,,,,management,,,jul,
,136.0,,,0.0,,,,4967.0,,cellular,,,,,,no,,aug,nonexistent
,,2.0,,,,,-33.6,,,,,,university.degree,,,yes,single,jul,
