age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
29.0,226.0,,999.0,0.0,,93749.0,-34.6,,5008.7,,thu,no,unknown,yes,services,,single,apr,nonexistent
,609.0,,,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,,high.school,yes,retired,no,,,
,27.0,,,0.0,1.4,93918.0,-42.7,4962.0,5228.1,telephone,thu,,unknown,yes,admin.,,married,,
,203.0,1.0,999.0,0.0,1.1,,,4859.0,5191.0,,wed,unknown,university.degree,,retired,no,married,may,
38.0,100.0,,999.0,0.0,-0.1,93.2,-42.0,,5195.8,,wed,unknown,professional.course,no,technician,no,married,nov,nonexistent
54.0,143.0,1.0,,0.0,1.4,93444.0,-36.1,4.97,,cellular,mon,,unknown,,blue-collar,,married,,
,659.0,,,,,93994.0,-36.4,4857.0,,telephone,,,,yes,,,single,,
,,2.0,999.0,0.0,-1.8,,-46.2,1291.0,5099.1,,,no,,yes,admin.,no,,may,
35.0,160.0,1.0,999.0,0.0,,,-42.0,4223.0,,telephone,fri,no,professional.course,yes,,,,nov,nonexistent
29.0,282.0,1.0,999.0,0.0,,,,,5191.0,telephone,wed,no,high.school,no,,no,divorced,,nonexistent
,98.0,6.0,999.0,0.0,-1.8,,,1435.0,,cellular,thu,no,high.school,yes,retired,no,,apr,nonexistent
31.0,27.0,,,,-1.8,92893.0,-46.2,1266.0,5099.1,telephone,thu,unknown,basic.6y,,blue-collar,no,married,may,nonexistent
44.0,,2.0,999.0,0.0,,92893.0,-46.2,1.25,5099.1,cellular,fri,no,,yes,entrepreneur,no,single,,nonexistent
,28.0,1.0,999.0,,,,,,5228.1,,thu,unknown,university.degree,yes,management,no,married,,nonexistent
27.0,68.0,,,0.0,,93918.0,-42.7,4957.0,,cellular,wed,no,basic.9y,no,blue-collar,,,,nonexistent
43.0,264.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,,wed,no,basic.9y,,technician,yes,married,jul,nonexistent
33.0,,3.0,999.0,0.0,1.4,93444.0,,4963.0,5228.1,cellular,,no,,yes,technician,no,single,aug,nonexistent
36.0,260.0,1.0,999.0,0.0,,,-36.1,,5228.1,cellular,tue,,university.degree,no,,,single,aug,nonexistent
35.0,272.0,1.0,999.0,,-1.8,93075.0,-47.1,1466.0,5099.1,,mon,no,professional.course,,technician,no,married,,nonexistent
,,1.0,999.0,,1.4,94465.0,-41.8,4961.0,5228.1,,,no,university.degree,yes,,no,single,jun,nonexistent
45.0,,4.0,999.0,0.0,,93075.0,,1405.0,5099.1,cellular,fri,no,,yes,services,,single,apr,nonexistent
58.0,97.0,,,0.0,,93918.0,,,5228.1,cellular,mon,,university.degree,,,no,divorced,jul,nonexistent
43.0,,4.0,999.0,,-0.1,93.2,-42.0,,5195.8,cellular,thu,,university.degree,,management,no,,nov,
,,1.0,999.0,0.0,1.4,93444.0,,4963.0,5228.1,,mon,unknown,,no,,no,married,aug,nonexistent
19.0,126.0,4.0,999.0,0.0,,92843.0,,1.64,,cellular,fri,,basic.9y,yes,student,no,single,,nonexistent
,114.0,1.0,,0.0,1.4,93918.0,-42.7,,5228.1,,thu,unknown,,,blue-collar,,married,jul,
51.0,346.0,1.0,999.0,0.0,-0.1,93.2,,4191.0,,cellular,,no,,yes,blue-collar,,married,,nonexistent
58.0,,2.0,999.0,0.0,-0.1,93.2,-42.0,,5195.8,cellular,mon,no,basic.4y,,entrepreneur,,married,nov,nonexistent
45.0,,1.0,,0.0,1.4,94465.0,-41.8,4866.0,5228.1,telephone,thu,unknown,high.school,no,services,no,,,nonexistent
56.0,153.0,1.0,999.0,,-1.8,,,1405.0,5099.1,cellular,fri,no,basic.4y,no,,,married,,nonexistent
31.0,121.0,,999.0,0.0,1.1,,-36.4,,5191.0,telephone,wed,unknown,basic.6y,yes,blue-collar,no,,may,
34.0,,1.0,,0.0,,94465.0,-41.8,4961.0,,telephone,thu,no,,no,admin.,no,married,,
30.0,,,999.0,,1.4,94465.0,,4.96,,,mon,no,unknown,,,no,single,jun,nonexistent
59.0,353.0,4.0,999.0,0.0,,,-47.1,1453.0,,telephone,tue,,basic.4y,no,,no,married,,nonexistent
34.0,53.0,1.0,,0.0,-0.1,,-42.0,4.12,,,wed,,high.school,yes,technician,no,,,
,234.0,2.0,999.0,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,,thu,,university.degree,,admin.,yes,married,,nonexistent
,120.0,2.0,999.0,,,93918.0,-42.7,,5228.1,cellular,,,,,blue-collar,no,,,nonexistent
34.0,,,999.0,1.0,,92893.0,-46.2,1266.0,,,thu,unknown,basic.4y,yes,blue-collar,no,single,may,failure
57.0,61.0,4.0,999.0,,1.4,,,4965.0,5228.1,,tue,,university.degree,yes,admin.,,married,aug,nonexistent
81.0,327.0,2.0,6.0,1.0,-3.4,92431.0,-26.9,,5017.5,,tue,unknown,,yes,retired,yes,married,oct,
48.0,83.0,1.0,,,1.4,93444.0,-36.1,4966.0,5228.1,cellular,fri,,university.degree,,,no,married,aug,
,205.0,2.0,,0.0,,92893.0,-46.2,,5099.1,cellular,,no,high.school,no,admin.,no,married,,nonexistent
32.0,265.0,,,0.0,-0.1,93.2,-42.0,4153.0,5195.8,,tue,no,professional.course,,services,yes,married,,
38.0,62.0,1.0,999.0,0.0,-1.8,,,,5099.1,cellular,mon,,university.degree,no,admin.,,divorced,apr,
,,,,1.0,-1.8,,,1344.0,5099.1,,tue,no,high.school,yes,admin.,,single,may,failure
34.0,376.0,2.0,,0.0,-3.4,92379.0,-29.8,0.788,,telephone,tue,no,,,technician,,,,nonexistent
,108.0,,999.0,0.0,1.4,94465.0,,,5228.1,telephone,wed,no,professional.course,no,,no,married,,nonexistent
,165.0,,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,,no,university.degree,no,,no,single,aug,
31.0,55.0,2.0,999.0,,-1.8,,-46.2,,5099.1,cellular,wed,unknown,basic.9y,yes,blue-collar,yes,single,may,nonexistent
52.0,23.0,7.0,999.0,,,,-41.8,4962.0,,telephone,,unknown,basic.4y,no,blue-collar,no,,jun,nonexistent
43.0,,1.0,999.0,,1.4,93918.0,-42.7,,5228.1,cellular,,,high.school,yes,,yes,married,jul,nonexistent
54.0,328.0,,999.0,0.0,1.1,,,4859.0,5191.0,telephone,,no,university.degree,yes,management,no,,may,
39.0,,,999.0,0.0,1.4,93444.0,,4965.0,5228.1,cellular,mon,,,,technician,no,married,aug,
42.0,175.0,3.0,999.0,0.0,,94465.0,,4961.0,5228.1,telephone,,unknown,basic.9y,,blue-collar,no,married,jun,nonexistent
26.0,104.0,,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,mon,no,basic.9y,,unemployed,yes,single,,nonexistent
41.0,,5.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,,cellular,,no,university.degree,no,admin.,,married,aug,
26.0,176.0,2.0,,1.0,,,-31.4,0.883,,cellular,,,professional.course,yes,student,no,single,aug,
30.0,276.0,,,0.0,,,-36.1,4968.0,5228.1,,tue,,,yes,technician,no,single,aug,nonexistent
45.0,102.0,,,1.0,-1.8,92893.0,-46.2,,5099.1,cellular,fri,unknown,basic.6y,,,yes,married,may,
34.0,,1.0,999.0,0.0,1.4,93918.0,,,,,wed,no,,yes,technician,no,single,,nonexistent
,288.0,2.0,,,,93994.0,,,5191.0,telephone,tue,,,,management,,,may,nonexistent
55.0,,1.0,999.0,,,93994.0,-36.4,4857.0,,telephone,,,professional.course,,,,,may,
29.0,,1.0,,,1.1,93994.0,,4857.0,,,,,,yes,admin.,no,married,,nonexistent
35.0,,2.0,999.0,0.0,1.4,,,4962.0,5228.1,,,,,no,blue-collar,no,,jun,nonexistent
39.0,474.0,3.0,,0.0,-2.9,,-40.8,,5076.2,cellular,,no,unknown,yes,,,,jun,
38.0,,1.0,999.0,,-0.1,93798.0,,,5195.8,telephone,fri,no,basic.4y,,,,married,oct,
32.0,259.0,2.0,,0.0,1.1,,-36.4,,5191.0,telephone,fri,unknown,,yes,management,no,divorced,may,
,269.0,1.0,999.0,,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,,university.degree,yes,admin.,,,may,nonexistent
31.0,282.0,1.0,,,,92893.0,,1299.0,5099.1,cellular,mon,no,,yes,technician,no,married,,nonexistent
46.0,178.0,3.0,999.0,,1.4,,-42.7,4957.0,5228.1,cellular,fri,unknown,university.degree,no,,no,married,,nonexistent
71.0,383.0,,,0.0,,,-30.1,0.72,5017.5,,tue,,professional.course,,retired,yes,married,nov,
,508.0,,6.0,2.0,-1.7,94027.0,-38.3,,4991.6,cellular,,no,,yes,unemployed,no,single,aug,
29.0,836.0,,999.0,,1.4,,-36.1,,5228.1,,,,professional.course,no,services,no,married,aug,nonexistent
29.0,237.0,4.0,999.0,0.0,-1.8,93749.0,-34.6,0.643,5008.7,cellular,,no,,yes,,,single,,nonexistent
45.0,215.0,2.0,999.0,0.0,1.4,94465.0,,4959.0,5228.1,,,,basic.6y,no,entrepreneur,no,married,jun,nonexistent
34.0,112.0,1.0,999.0,,1.4,93918.0,,,5228.1,cellular,mon,unknown,basic.9y,no,services,no,married,jul,
45.0,553.0,2.0,,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,mon,unknown,basic.4y,,,no,married,jun,nonexistent
,133.0,1.0,,0.0,-2.9,92201.0,,0.825,5076.2,,fri,no,,,student,no,single,aug,
26.0,136.0,1.0,999.0,,1.4,93918.0,-42.7,,,cellular,wed,no,,no,,,,jul,nonexistent
42.0,148.0,1.0,999.0,0.0,1.1,,,4.86,,telephone,,no,basic.4y,,,no,,may,nonexistent
28.0,247.0,,999.0,0.0,,93369.0,-34.8,0.635,5008.7,cellular,thu,no,high.school,no,blue-collar,no,single,mar,nonexistent
37.0,110.0,1.0,,0.0,1.1,93994.0,-36.4,4855.0,5191.0,,thu,,,,unemployed,yes,,,nonexistent
31.0,290.0,1.0,5.0,,-0.1,93.2,,4153.0,5195.8,,,no,,,entrepreneur,no,,nov,
34.0,811.0,2.0,999.0,0.0,1.1,93994.0,-36.4,,,telephone,wed,unknown,basic.6y,,blue-collar,no,married,may,nonexistent
,325.0,,999.0,,-1.8,92893.0,-46.2,,5099.1,telephone,,,,,entrepreneur,no,,may,nonexistent
42.0,123.0,1.0,999.0,0.0,1.4,,-42.7,4963.0,,cellular,wed,,basic.4y,,,yes,married,jul,nonexistent
30.0,,1.0,999.0,0.0,-1.7,94027.0,-38.3,,,cellular,tue,no,university.degree,yes,,no,single,,
,470.0,2.0,999.0,0.0,,93.2,,4076.0,5195.8,cellular,thu,no,high.school,no,admin.,,single,nov,nonexistent
34.0,,1.0,,0.0,-0.1,,,4.12,,cellular,,no,,,technician,,married,nov,nonexistent
,128.0,4.0,999.0,,1.1,93994.0,-36.4,4857.0,,,fri,,university.degree,no,technician,no,single,,nonexistent
,735.0,2.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,thu,no,basic.4y,,,no,married,jul,nonexistent
28.0,,3.0,999.0,,-1.8,,-46.2,1327.0,,cellular,thu,,basic.9y,yes,services,no,married,may,nonexistent
,79.0,,999.0,,,,,1405.0,5099.1,cellular,mon,no,,yes,admin.,no,single,apr,
37.0,101.0,3.0,3.0,1.0,-3.4,92649.0,-30.1,0.722,,cellular,mon,no,high.school,yes,admin.,no,married,nov,
30.0,111.0,,999.0,,1.4,,,,5228.1,cellular,mon,no,professional.course,yes,technician,yes,,jul,
55.0,,2.0,999.0,,,93918.0,,,5228.1,,wed,,professional.course,,blue-collar,,married,jul,nonexistent
,,3.0,,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,fri,,,,,no,,jul,
57.0,341.0,,,,1.4,,-42.7,,5228.1,cellular,wed,no,university.degree,no,admin.,no,,jul,
53.0,154.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,,telephone,,,basic.9y,,,,,may,
48.0,102.0,,,0.0,,,,4963.0,5228.1,cellular,thu,no,high.school,yes,technician,,,aug,nonexistent
,,2.0,999.0,,-0.1,93.2,,4.12,5195.8,,,no,,,services,no,single,nov,failure
33.0,,5.0,999.0,0.0,,,-46.2,,,cellular,tue,no,basic.4y,no,,no,,,
35.0,370.0,1.0,999.0,0.0,,92893.0,-46.2,1327.0,5099.1,cellular,thu,no,,no,management,no,,may,nonexistent
23.0,954.0,1.0,999.0,0.0,-1.1,94199.0,-37.5,,,cellular,thu,no,basic.9y,yes,,no,single,sep,nonexistent
66.0,201.0,1.0,3.0,2.0,-1.8,93369.0,-34.8,0.635,5008.7,,thu,,basic.4y,,housemaid,no,divorced,mar,success
28.0,79.0,1.0,999.0,0.0,,93994.0,,4857.0,5191.0,telephone,fri,no,high.school,,services,no,married,,
24.0,352.0,,999.0,1.0,-2.9,92963.0,-40.8,1.26,,cellular,,no,high.school,no,admin.,,single,jun,failure
41.0,180.0,2.0,999.0,,1.1,,,4857.0,5191.0,telephone,mon,no,basic.9y,,,no,married,may,nonexistent
52.0,1492.0,2.0,999.0,,1.4,93918.0,,,5228.1,,fri,,,no,,no,married,jul,nonexistent
44.0,334.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,,basic.6y,yes,,no,married,,nonexistent
,238.0,2.0,999.0,,1.4,,-42.7,4961.0,5228.1,,,unknown,basic.6y,yes,,,,,nonexistent
,264.0,2.0,999.0,0.0,,94465.0,,4864.0,5228.1,telephone,wed,no,,yes,admin.,no,married,,
39.0,,,999.0,,1.1,93994.0,-36.4,4.86,,,,no,professional.course,,technician,no,married,,
36.0,,2.0,999.0,0.0,,,-42.7,,,cellular,thu,no,university.degree,no,,yes,married,,nonexistent
,,,999.0,,1.4,,-41.8,,,,thu,,high.school,,services,no,,jun,
47.0,157.0,2.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,,,basic.9y,yes,,no,,,nonexistent
34.0,,2.0,999.0,,1.1,,,4857.0,,telephone,tue,,basic.9y,no,blue-collar,yes,married,may,nonexistent
,,3.0,999.0,0.0,1.1,,,4856.0,5191.0,,wed,,,no,blue-collar,no,divorced,may,nonexistent
21.0,172.0,2.0,999.0,,-2.9,92201.0,-31.4,0.883,5076.2,telephone,,,high.school,,,,single,aug,nonexistent
,638.0,2.0,999.0,0.0,,92893.0,-46.2,1244.0,5099.1,cellular,,no,,yes,technician,no,married,,nonexistent
48.0,122.0,1.0,,1.0,,,-46.2,1281.0,5099.1,cellular,wed,no,,,,no,married,may,
34.0,707.0,1.0,,2.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,,no,high.school,,,no,single,,failure
,413.0,,999.0,,,93994.0,,4857.0,,telephone,wed,,university.degree,no,management,yes,single,may,nonexistent
39.0,582.0,1.0,,0.0,1.4,94465.0,-41.8,4958.0,5228.1,,thu,no,,yes,entrepreneur,no,married,jun,
36.0,,7.0,999.0,0.0,,,-41.8,4959.0,5228.1,,,no,,,services,yes,,,nonexistent
33.0,,1.0,,0.0,1.4,93918.0,,4959.0,5228.1,telephone,,no,university.degree,,,,married,,nonexistent
32.0,,,999.0,1.0,-1.8,93075.0,-47.1,,5099.1,cellular,,no,basic.9y,no,blue-collar,,married,apr,failure
29.0,125.0,,,1.0,-0.1,93.2,,4076.0,,cellular,thu,,professional.course,yes,admin.,no,,nov,failure
,65.0,1.0,,0.0,,92893.0,,,5099.1,,thu,,basic.6y,,blue-collar,yes,,,
31.0,109.0,,,,1.4,,,4962.0,5228.1,,mon,no,high.school,yes,,no,married,jul,
34.0,306.0,,999.0,0.0,-2.9,92963.0,-40.8,,5076.2,telephone,tue,no,high.school,no,,no,single,,
44.0,84.0,,999.0,1.0,-1.8,92893.0,-46.2,1344.0,5099.1,,,no,,unknown,entrepreneur,unknown,married,may,failure
38.0,125.0,1.0,,0.0,-0.1,,,,5195.8,telephone,,no,high.school,yes,admin.,no,married,nov,nonexistent
,8.0,4.0,999.0,,-1.8,92893.0,,,,cellular,fri,,basic.9y,,,no,,may,
65.0,89.0,2.0,999.0,,-2.9,92963.0,-40.8,1266.0,,cellular,mon,no,,no,housemaid,no,,jun,
,138.0,,999.0,0.0,,93444.0,-36.1,4964.0,5228.1,cellular,fri,,high.school,,,no,divorced,aug,nonexistent
50.0,429.0,1.0,999.0,0.0,-1.8,,,1.41,,cellular,thu,unknown,basic.6y,yes,services,,single,apr,nonexistent
31.0,,,999.0,0.0,,93918.0,-42.7,4957.0,,,wed,,basic.9y,,blue-collar,,,jul,
53.0,11.0,,,0.0,-0.1,93.2,-42.0,,5195.8,cellular,,no,,no,admin.,no,,,nonexistent
50.0,235.0,2.0,,,1.4,93918.0,,4958.0,5228.1,,,unknown,basic.4y,no,entrepreneur,no,,jul,nonexistent
47.0,,3.0,,0.0,1.4,94465.0,,4959.0,5228.1,telephone,fri,,high.school,,services,no,married,,nonexistent
36.0,152.0,2.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,unknown,university.degree,no,,no,married,may,nonexistent
27.0,312.0,3.0,6.0,,-1.7,,-38.3,,4991.6,cellular,,,university.degree,no,admin.,no,married,,success
,85.0,4.0,999.0,,1.1,,-36.4,4859.0,5191.0,,wed,no,professional.course,no,technician,no,,,nonexistent
27.0,198.0,3.0,,0.0,-1.8,93075.0,-47.1,1.41,5099.1,,,,,no,admin.,no,single,apr,
31.0,,1.0,,,1.4,,-36.1,4963.0,,,tue,no,,no,admin.,yes,single,aug,nonexistent
,103.0,4.0,,,1.4,,-36.1,4964.0,5228.1,cellular,wed,,professional.course,,admin.,no,married,aug,nonexistent
,,2.0,,0.0,1.1,93994.0,-36.4,,5191.0,telephone,wed,unknown,professional.course,,technician,unknown,single,,nonexistent
19.0,380.0,1.0,,,-3.4,92649.0,-30.1,,5017.5,cellular,mon,no,unknown,yes,student,no,single,nov,failure
,187.0,,999.0,0.0,1.4,,-42.7,4961.0,5228.1,cellular,tue,no,high.school,yes,,no,married,,nonexistent
36.0,90.0,1.0,,2.0,-2.9,,-31.4,,5076.2,cellular,,no,university.degree,yes,admin.,no,,,
49.0,,3.0,999.0,0.0,1.4,,-41.8,4864.0,5228.1,telephone,tue,no,basic.4y,yes,,yes,married,,
41.0,254.0,,,0.0,1.1,93994.0,,,5191.0,telephone,,no,high.school,no,admin.,no,married,may,nonexistent
51.0,10.0,6.0,,0.0,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,,,high.school,yes,blue-collar,yes,divorced,may,nonexistent
39.0,50.0,1.0,999.0,0.0,1.4,,-36.1,4967.0,5228.1,cellular,,no,university.degree,no,,no,single,,nonexistent
,,2.0,999.0,0.0,1.1,,-36.4,4856.0,,telephone,,no,,no,entrepreneur,no,married,,nonexistent
30.0,154.0,1.0,999.0,,1.1,,-36.4,4857.0,,telephone,fri,,,no,services,yes,single,may,
33.0,155.0,5.0,999.0,,1.4,93444.0,-36.1,4964.0,,cellular,thu,no,professional.course,,,no,,aug,nonexistent
52.0,,1.0,,0.0,,,-36.1,4963.0,5228.1,cellular,fri,no,basic.9y,no,blue-collar,yes,married,,nonexistent
,,,,0.0,-1.8,92893.0,,,,telephone,fri,no,,,blue-collar,,married,may,
47.0,,9.0,999.0,0.0,1.4,93444.0,-36.1,,,,,no,high.school,,technician,no,,aug,
52.0,,,,0.0,,94465.0,-41.8,,,telephone,,no,high.school,no,,yes,married,,nonexistent
39.0,333.0,2.0,999.0,0.0,1.1,,,,5191.0,telephone,tue,no,,,blue-collar,,,may,nonexistent
47.0,167.0,1.0,,0.0,-1.8,93075.0,-47.1,1445.0,,cellular,,no,university.degree,no,admin.,,,apr,nonexistent
44.0,129.0,2.0,,0.0,-0.1,,-42.0,4153.0,5195.8,,tue,,basic.9y,,management,no,married,nov,nonexistent
33.0,333.0,,999.0,,,92893.0,-46.2,1.25,,,,no,,unknown,services,unknown,married,,
59.0,95.0,1.0,999.0,,1.4,93444.0,-36.1,,5228.1,cellular,thu,unknown,,yes,technician,no,single,,nonexistent
,81.0,,999.0,,1.4,,,,5228.1,cellular,,no,basic.4y,no,retired,no,married,jul,
29.0,,13.0,,0.0,,92843.0,-50.0,1556.0,,,,no,basic.9y,yes,blue-collar,no,single,mar,nonexistent
35.0,,1.0,999.0,,1.1,,-36.4,4859.0,,telephone,fri,no,high.school,,,,single,may,
39.0,165.0,3.0,999.0,0.0,-0.1,93.2,-42.0,,,cellular,thu,,professional.course,unknown,entrepreneur,unknown,married,nov,
26.0,114.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,mon,no,high.school,,,no,married,jul,nonexistent
39.0,337.0,1.0,999.0,0.0,,93918.0,-42.7,4962.0,5228.1,cellular,fri,,high.school,yes,,no,,,nonexistent
18.0,561.0,,17.0,,-1.7,,-38.3,,4991.6,cellular,,no,,,,,,aug,
32.0,,,,,-1.8,92893.0,-46.2,1281.0,5099.1,cellular,wed,,high.school,yes,,no,single,,failure
45.0,619.0,,,,-0.1,93.2,,4076.0,5195.8,cellular,thu,no,professional.course,yes,management,no,married,nov,nonexistent
37.0,250.0,,999.0,0.0,1.4,,,4961.0,5228.1,,mon,no,,no,,no,married,jun,
33.0,435.0,2.0,,1.0,-1.8,,-46.2,1313.0,5099.1,,,no,,,,no,single,,failure
55.0,143.0,2.0,999.0,,1.4,94465.0,,4961.0,5228.1,telephone,tue,,university.degree,no,admin.,no,divorced,jun,
,,,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,cellular,fri,,,,admin.,,divorced,,nonexistent
,100.0,4.0,999.0,,-1.8,92893.0,,1291.0,5099.1,cellular,tue,no,high.school,yes,admin.,no,single,may,nonexistent
,199.0,2.0,999.0,,,93994.0,-36.4,,,telephone,wed,no,,,technician,no,single,,nonexistent
,321.0,,999.0,0.0,,93918.0,-42.7,,5228.1,cellular,thu,no,university.degree,no,admin.,,single,,nonexistent
29.0,104.0,2.0,,0.0,,,-42.7,4962.0,5228.1,cellular,mon,no,basic.9y,yes,blue-collar,,married,,nonexistent
39.0,125.0,1.0,999.0,,-3.4,92431.0,-26.9,0.72,5017.5,cellular,fri,unknown,,,technician,yes,single,oct,nonexistent
56.0,,5.0,,,,,-36.1,4965.0,,,,no,,no,services,no,,,nonexistent
41.0,247.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,basic.4y,,blue-collar,no,,may,
37.0,,2.0,,0.0,-1.8,92893.0,-46.2,1.27,5099.1,,,,basic.9y,no,,,married,may,nonexistent
37.0,66.0,1.0,999.0,0.0,1.1,93994.0,,4857.0,5191.0,telephone,fri,,university.degree,yes,management,no,married,may,nonexistent
55.0,188.0,3.0,,0.0,,,,,5228.1,cellular,,,,,blue-collar,no,married,,nonexistent
34.0,298.0,,999.0,0.0,,93444.0,,4.97,5228.1,cellular,mon,no,,yes,,no,single,,nonexistent
41.0,,,999.0,,,92893.0,-46.2,1334.0,5099.1,,,,high.school,,,no,,,nonexistent
,,2.0,,,,93994.0,-36.4,,5191.0,,thu,unknown,,yes,blue-collar,no,married,may,nonexistent
,,1.0,,0.0,1.1,,-36.4,4857.0,5191.0,telephone,fri,no,basic.9y,no,entrepreneur,,married,may,
,82.0,,999.0,0.0,1.4,93444.0,,4968.0,5228.1,cellular,thu,no,professional.course,,unemployed,no,married,,nonexistent
41.0,,,999.0,0.0,1.4,,-41.8,,5228.1,telephone,fri,no,high.school,unknown,management,,,,nonexistent
21.0,127.0,,999.0,0.0,,93918.0,-42.7,,5228.1,,fri,no,,no,blue-collar,no,single,,
31.0,126.0,2.0,999.0,2.0,,93075.0,,1.41,,,thu,no,,yes,blue-collar,yes,married,apr,failure
26.0,169.0,2.0,,,1.4,93918.0,-42.7,,,,wed,,professional.course,no,,no,single,jul,nonexistent
,698.0,5.0,999.0,1.0,-1.8,93876.0,-40.0,0.684,5008.7,,fri,no,,no,management,,married,may,
,174.0,2.0,,1.0,,92843.0,,1.56,5099.1,cellular,,no,university.degree,yes,admin.,yes,,mar,failure
38.0,188.0,5.0,,,1.4,,,4962.0,5228.1,cellular,,,,,,no,married,jul,
56.0,1461.0,2.0,999.0,0.0,1.1,93994.0,,4855.0,,telephone,fri,no,,,admin.,no,married,may,
35.0,155.0,1.0,999.0,0.0,,93.2,-42.0,4153.0,5195.8,cellular,,no,,yes,entrepreneur,,married,nov,nonexistent
48.0,529.0,2.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,mon,no,basic.9y,,,no,married,,
,,1.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,tue,no,professional.course,no,,no,divorced,,nonexistent
,271.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1259.0,5099.1,,,no,,,admin.,no,,,nonexistent
32.0,,1.0,,0.0,1.1,,-36.4,,5191.0,,thu,no,university.degree,yes,student,no,,may,nonexistent
46.0,175.0,1.0,999.0,0.0,,93444.0,-36.1,4967.0,5228.1,cellular,wed,no,basic.9y,yes,blue-collar,,married,,nonexistent
35.0,281.0,2.0,,1.0,-1.8,92893.0,,,5099.1,,,no,high.school,no,,no,,may,
54.0,138.0,1.0,999.0,,,94465.0,,4962.0,5228.1,telephone,wed,unknown,basic.4y,,blue-collar,yes,divorced,,nonexistent
30.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,,,telephone,thu,no,unknown,no,blue-collar,no,single,jun,nonexistent
,,2.0,999.0,,1.4,94465.0,-41.8,4958.0,5228.1,telephone,thu,no,,yes,blue-collar,,married,jun,nonexistent
,298.0,,999.0,0.0,1.1,,-36.4,4858.0,,telephone,,,,no,services,,,,nonexistent
32.0,,1.0,999.0,0.0,,,-46.2,1354.0,5099.1,cellular,,no,high.school,,services,no,,may,nonexistent
43.0,107.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,tue,no,university.degree,,admin.,no,single,may,nonexistent
48.0,727.0,2.0,999.0,,1.4,93918.0,,4961.0,5228.1,cellular,,no,basic.4y,,,no,divorced,,nonexistent
56.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,telephone,,,basic.4y,no,blue-collar,no,married,,nonexistent
54.0,,3.0,,0.0,,,-36.4,,,telephone,thu,no,,no,services,no,married,may,nonexistent
43.0,671.0,3.0,999.0,0.0,,,-36.4,4858.0,5191.0,,wed,unknown,high.school,unknown,,unknown,married,may,nonexistent
,,1.0,999.0,,,92893.0,,,5099.1,cellular,tue,no,university.degree,no,,no,,may,failure
29.0,,,999.0,0.0,,,,4961.0,5228.1,,tue,no,,no,technician,no,married,,
42.0,120.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,no,university.degree,yes,,no,,nov,nonexistent
57.0,106.0,1.0,999.0,0.0,1.4,,-36.1,4964.0,5228.1,cellular,,,,,blue-collar,no,married,aug,nonexistent
43.0,377.0,1.0,,1.0,,94215.0,-40.3,0.861,4991.6,cellular,fri,,unknown,no,technician,,divorced,jul,failure
37.0,918.0,1.0,999.0,0.0,,,,1291.0,,,,no,university.degree,yes,admin.,,divorced,may,nonexistent
41.0,172.0,,999.0,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,fri,no,university.degree,,management,no,married,,nonexistent
,,1.0,,0.0,,93918.0,,,,cellular,wed,no,high.school,,technician,,divorced,,nonexistent
44.0,71.0,1.0,,,-1.8,92893.0,,1344.0,5099.1,cellular,tue,no,,,management,no,married,,
,,1.0,999.0,0.0,-1.8,,-47.1,1392.0,,cellular,mon,no,university.degree,unknown,,,,,
34.0,363.0,1.0,,0.0,-1.8,92893.0,,1344.0,5099.1,telephone,tue,no,basic.9y,yes,blue-collar,no,married,,nonexistent
