age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome,y
44.0,47.0,5.0,,0.0,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,,no,university.degree,unknown,management,unknown,divorced,may,nonexistent,no
58.0,261.0,4.0,999.0,0.0,,93918.0,-42.7,4961.0,5228.1,cellular,tue,unknown,unknown,yes,technician,no,divorced,jul,nonexistent,no
35.0,137.0,2.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,thu,unknown,university.degree,no,management,yes,married,aug,nonexistent,no
38.0,271.0,1.0,999.0,,-0.1,93.2,,4021.0,5195.8,cellular,fri,no,,no,admin.,no,divorced,nov,,no
39.0,85.0,,999.0,0.0,,93994.0,-36.4,4855.0,5191.0,telephone,fri,no,basic.9y,yes,blue-collar,no,married,may,nonexistent,no
44.0,161.0,2.0,999.0,0.0,-1.8,92893.0,,1313.0,5099.1,cellular,fri,,high.school,yes,services,no,single,may,,no
,258.0,2.0,,0.0,1.4,94465.0,-41.8,,5228.1,telephone,fri,no,university.degree,yes,housemaid,,,jun,nonexistent,no
36.0,540.0,6.0,999.0,,1.4,93918.0,-42.7,4963.0,,cellular,wed,no,university.degree,no,self-employed,no,single,jul,nonexistent,yes
25.0,348.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,no,basic.9y,yes,blue-collar,no,married,may,nonexistent,no
34.0,213.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1281.0,5099.1,cellular,wed,,,no,admin.,no,married,,nonexistent,no
42.0,,1.0,,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,high.school,no,admin.,no,married,may,nonexistent,no
39.0,457.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,university.degree,yes,admin.,yes,single,nov,nonexistent,no
43.0,11.0,,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,no,high.school,yes,admin.,no,married,jun,nonexistent,no
30.0,443.0,3.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,wed,no,professional.course,no,technician,yes,single,aug,nonexistent,no
,317.0,1.0,12.0,1.0,-1.8,93749.0,-34.6,,5008.7,cellular,tue,no,university.degree,no,admin.,no,single,apr,success,yes
32.0,174.0,,999.0,0.0,1.4,94465.0,-41.8,4959.0,,telephone,fri,unknown,high.school,no,services,no,married,jun,nonexistent,no
27.0,752.0,2.0,3.0,,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,tue,no,university.degree,no,services,no,married,may,success,no
25.0,219.0,4.0,,0.0,1.1,93994.0,,4855.0,5191.0,telephone,thu,no,high.school,no,services,no,divorced,may,nonexistent,no
,133.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,unknown,basic.4y,yes,blue-collar,no,married,may,nonexistent,no
49.0,82.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4958.0,5228.1,cellular,thu,unknown,basic.9y,yes,self-employed,no,married,jul,nonexistent,no
33.0,273.0,,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,thu,no,university.degree,yes,admin.,no,single,aug,nonexistent,no
,168.0,3.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,,no,university.degree,no,management,yes,married,,nonexistent,no
36.0,,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,,unknown,basic.6y,yes,blue-collar,no,married,may,nonexistent,no
31.0,57.0,4.0,999.0,0.0,,92649.0,-30.1,0.714,,,mon,no,university.degree,no,technician,,married,nov,nonexistent,no
55.0,473.0,,999.0,,1.4,94465.0,-41.8,4959.0,5228.1,telephone,wed,unknown,high.school,no,technician,no,married,jun,nonexistent,no
29.0,121.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,unknown,university.degree,yes,self-employed,no,married,may,nonexistent,no
37.0,459.0,1.0,999.0,0.0,-3.4,92649.0,-30.1,0.722,5017.5,telephone,mon,no,high.school,,admin.,no,married,nov,nonexistent,no
33.0,182.0,1.0,,0.0,-1.8,92893.0,-46.2,,,cellular,mon,no,university.degree,yes,technician,no,married,may,,no
26.0,136.0,3.0,999.0,0.0,-1.8,93075.0,-47.1,1423.0,5099.1,cellular,tue,no,university.degree,yes,unemployed,no,single,apr,nonexistent,no
,165.0,2.0,999.0,0.0,-1.8,,-46.2,1.25,5099.1,cellular,fri,no,university.degree,no,,no,single,may,nonexistent,no
31.0,125.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,no,,yes,services,,married,,nonexistent,no
37.0,235.0,4.0,999.0,0.0,,92649.0,,0.722,5017.5,cellular,mon,no,high.school,no,admin.,no,married,,nonexistent,no
30.0,29.0,,999.0,1.0,-1.8,92893.0,,1266.0,5099.1,cellular,thu,no,high.school,yes,admin.,,single,may,failure,no
,82.0,1.0,3.0,1.0,-2.9,92469.0,-33.6,1072.0,5076.2,cellular,thu,no,professional.course,no,retired,yes,married,jul,success,no
28.0,155.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1281.0,5099.1,cellular,wed,no,basic.9y,no,blue-collar,no,single,may,failure,no
57.0,193.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,no,professional.course,unknown,retired,unknown,married,,,no
24.0,124.0,1.0,,1.0,-2.9,,-40.8,1206.0,,,tue,no,unknown,,student,,single,jun,failure,no
20.0,267.0,2.0,999.0,0.0,-1.8,,-50.0,1538.0,5099.1,cellular,thu,no,,yes,student,no,single,mar,nonexistent,no
45.0,171.0,3.0,999.0,,1.4,94465.0,-41.8,,,telephone,wed,unknown,unknown,yes,management,no,married,jun,nonexistent,no
36.0,121.0,1.0,999.0,,-1.8,92893.0,-46.2,1266.0,5099.1,telephone,,no,university.degree,no,admin.,no,single,may,nonexistent,no
42.0,,4.0,999.0,,1.4,93918.0,-42.7,4.96,5228.1,cellular,,,high.school,yes,services,no,married,jul,nonexistent,no
34.0,910.0,2.0,,3.0,-1.8,93369.0,,,5008.7,cellular,thu,no,university.degree,,,no,single,,success,yes
38.0,1093.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,professional.course,yes,technician,no,divorced,may,nonexistent,yes
49.0,,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,no,university.degree,no,entrepreneur,no,married,may,nonexistent,no
27.0,198.0,2.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,no,basic.9y,no,blue-collar,no,,may,nonexistent,no
26.0,204.0,2.0,999.0,1.0,-2.9,92201.0,-31.4,0.884,5076.2,cellular,tue,no,,yes,technician,no,single,aug,failure,no
31.0,165.0,2.0,999.0,0.0,-1.8,92893.0,,1266.0,5099.1,cellular,thu,no,university.degree,yes,management,,single,may,,no
28.0,,2.0,999.0,0.0,-1.8,92893.0,,,5099.1,cellular,thu,no,university.degree,no,technician,,single,may,,no
52.0,,3.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,unknown,high.school,yes,,no,divorced,jul,nonexistent,no
29.0,52.0,,999.0,0.0,,93918.0,-42.7,4959.0,5228.1,telephone,fri,no,high.school,yes,,no,single,jul,nonexistent,no
32.0,135.0,3.0,999.0,0.0,1.4,94465.0,,4864.0,5228.1,telephone,,no,university.degree,no,admin.,no,married,jun,,no
39.0,40.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,unknown,unknown,yes,services,no,married,jul,nonexistent,no
42.0,105.0,7.0,999.0,0.0,1.4,93918.0,,4961.0,5228.1,telephone,tue,unknown,unknown,yes,,no,single,jul,nonexistent,no
25.0,172.0,2.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,fri,no,high.school,yes,services,no,single,jul,nonexistent,no
42.0,67.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4865.0,5228.1,telephone,mon,unknown,basic.9y,no,retired,no,married,,nonexistent,no
33.0,55.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4076.0,5195.8,cellular,thu,no,university.degree,no,entrepreneur,no,married,nov,nonexistent,no
,293.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,no,high.school,no,admin.,no,divorced,may,nonexistent,no
34.0,577.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,no,high.school,yes,services,,married,may,nonexistent,no
55.0,213.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,mon,,basic.4y,yes,blue-collar,yes,married,aug,nonexistent,no
49.0,58.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,no,basic.4y,yes,blue-collar,no,single,may,nonexistent,no
50.0,392.0,1.0,,0.0,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,basic.4y,yes,blue-collar,no,married,may,,yes
38.0,165.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4864.0,,telephone,tue,,basic.6y,no,entrepreneur,yes,married,jun,nonexistent,no
32.0,769.0,4.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,no,professional.course,no,technician,no,single,jul,,yes
35.0,51.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,mon,unknown,high.school,yes,unemployed,no,,jun,nonexistent,no
54.0,43.0,3.0,,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,no,basic.4y,yes,,no,married,aug,,no
35.0,146.0,8.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,unknown,high.school,yes,services,no,,may,nonexistent,no
46.0,142.0,10.0,,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,fri,no,university.degree,no,admin.,no,single,jul,nonexistent,no
48.0,306.0,2.0,999.0,0.0,-1.8,92893.0,,1266.0,5099.1,cellular,thu,,,yes,services,yes,single,may,nonexistent,no
32.0,,2.0,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,cellular,,,university.degree,,admin.,,divorced,aug,nonexistent,no
41.0,324.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4962.0,5228.1,telephone,wed,no,basic.9y,yes,services,no,married,jun,,no
53.0,158.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,no,,yes,technician,no,,nov,nonexistent,no
46.0,115.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,no,university.degree,yes,admin.,no,divorced,may,nonexistent,no
51.0,301.0,2.0,999.0,0.0,1.4,93444.0,-36.1,4967.0,5228.1,cellular,wed,no,high.school,no,admin.,no,married,aug,nonexistent,no
40.0,144.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4021.0,5195.8,cellular,fri,,high.school,yes,blue-collar,no,married,nov,nonexistent,no
37.0,71.0,1.0,,0.0,-1.8,92893.0,-46.2,1.27,5099.1,,thu,no,university.degree,,entrepreneur,yes,divorced,may,nonexistent,no
55.0,185.0,,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,thu,no,basic.4y,no,,no,married,,,no
58.0,240.0,,999.0,1.0,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,no,,yes,management,yes,married,nov,failure,no
55.0,306.0,2.0,,0.0,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,high.school,no,,no,married,may,nonexistent,no
,,2.0,999.0,0.0,-1.8,93749.0,-34.6,0.659,5008.7,cellular,thu,no,unknown,yes,services,,single,apr,,yes
55.0,609.0,3.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,tue,no,high.school,yes,retired,no,divorced,jul,,no
45.0,27.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,telephone,thu,unknown,unknown,yes,admin.,no,,jul,nonexistent,no
,203.0,1.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,wed,unknown,university.degree,no,retired,no,married,may,nonexistent,no
38.0,,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,telephone,wed,unknown,professional.course,no,technician,no,married,nov,nonexistent,no
54.0,143.0,1.0,,0.0,1.4,93444.0,-36.1,4.97,,cellular,mon,no,unknown,no,blue-collar,no,married,aug,nonexistent,no
31.0,659.0,4.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,no,,yes,admin.,no,single,may,,no
,788.0,2.0,999.0,0.0,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,tue,no,professional.course,yes,admin.,no,single,may,nonexistent,no
35.0,160.0,1.0,,0.0,-0.1,93.2,-42.0,,5195.8,telephone,fri,no,professional.course,yes,,no,single,nov,nonexistent,yes
29.0,282.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,wed,no,high.school,no,services,no,divorced,may,nonexistent,no
36.0,98.0,6.0,999.0,,-1.8,93075.0,-47.1,1435.0,5099.1,cellular,thu,no,high.school,yes,,no,married,apr,nonexistent,no
31.0,27.0,3.0,,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,telephone,thu,unknown,basic.6y,yes,blue-collar,no,married,may,nonexistent,no
44.0,210.0,2.0,999.0,0.0,,92893.0,-46.2,1.25,5099.1,cellular,fri,no,university.degree,yes,entrepreneur,no,single,may,nonexistent,no
36.0,28.0,1.0,999.0,,1.4,93918.0,-42.7,4968.0,5228.1,telephone,thu,unknown,university.degree,yes,management,no,married,jul,nonexistent,no
27.0,68.0,1.0,999.0,,1.4,93918.0,,4957.0,5228.1,cellular,wed,no,basic.9y,no,blue-collar,no,married,jul,,no
43.0,264.0,5.0,999.0,0.0,1.4,,-42.7,4957.0,5228.1,telephone,wed,no,basic.9y,no,technician,yes,married,jul,nonexistent,no
33.0,54.0,3.0,999.0,0.0,,93444.0,-36.1,4963.0,5228.1,cellular,mon,no,,yes,technician,no,single,aug,nonexistent,no
36.0,260.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,tue,,,no,admin.,no,single,aug,nonexistent,no
35.0,272.0,,999.0,0.0,-1.8,93075.0,-47.1,1466.0,5099.1,cellular,mon,no,professional.course,yes,technician,no,married,apr,nonexistent,no
40.0,29.0,1.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,telephone,mon,no,university.degree,yes,,no,single,jun,nonexistent,no
45.0,164.0,4.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,no,,yes,,,,apr,nonexistent,yes
,97.0,6.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,mon,,university.degree,no,admin.,no,divorced,jul,nonexistent,no
43.0,661.0,4.0,999.0,1.0,-0.1,,-42.0,4076.0,,cellular,thu,no,university.degree,yes,management,no,married,nov,failure,no
35.0,,1.0,999.0,0.0,1.4,,-36.1,4963.0,5228.1,telephone,mon,unknown,university.degree,no,admin.,no,married,aug,nonexistent,no
19.0,126.0,4.0,999.0,0.0,-1.8,92843.0,-50.0,1.64,5099.1,cellular,fri,,basic.9y,yes,student,,single,mar,nonexistent,yes
47.0,114.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4958.0,5228.1,cellular,thu,unknown,,,blue-collar,yes,married,jul,nonexistent,no
51.0,346.0,1.0,999.0,,-0.1,93.2,,4191.0,5195.8,cellular,mon,no,basic.4y,yes,blue-collar,no,married,nov,nonexistent,no
58.0,,2.0,999.0,0.0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,,,no,entrepreneur,no,married,nov,nonexistent,no
45.0,379.0,1.0,,0.0,1.4,94465.0,-41.8,4866.0,5228.1,telephone,thu,unknown,high.school,no,services,no,married,jun,nonexistent,no
56.0,153.0,1.0,,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,no,,no,blue-collar,no,married,,nonexistent,no
31.0,121.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,,wed,unknown,basic.6y,yes,blue-collar,no,married,may,,no
34.0,69.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,thu,no,high.school,no,admin.,no,married,,nonexistent,no
30.0,163.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4.96,5228.1,telephone,mon,,unknown,no,services,no,single,jun,nonexistent,no
59.0,353.0,4.0,999.0,0.0,-1.8,93075.0,-47.1,1453.0,5099.1,telephone,tue,no,basic.4y,no,retired,no,married,apr,nonexistent,no
34.0,53.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,telephone,wed,no,high.school,yes,technician,no,married,nov,,no
30.0,234.0,2.0,999.0,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,thu,no,university.degree,,admin.,yes,married,may,nonexistent,no
27.0,120.0,2.0,,0.0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,no,basic.9y,,blue-collar,no,single,jul,nonexistent,no
34.0,,2.0,999.0,1.0,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,thu,unknown,basic.4y,yes,blue-collar,no,,,failure,no
57.0,61.0,4.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,tue,unknown,university.degree,yes,,,married,aug,nonexistent,no
81.0,,2.0,6.0,1.0,-3.4,92431.0,-26.9,0.728,5017.5,cellular,tue,unknown,university.degree,yes,retired,yes,married,oct,success,no
48.0,83.0,,999.0,0.0,1.4,93444.0,,,5228.1,,fri,no,university.degree,no,entrepreneur,,married,aug,nonexistent,no
34.0,205.0,2.0,999.0,0.0,,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,high.school,no,admin.,no,married,may,nonexistent,no
32.0,265.0,1.0,,0.0,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,,,yes,,yes,married,nov,,no
38.0,62.0,1.0,999.0,0.0,,93075.0,,1392.0,5099.1,cellular,mon,no,university.degree,no,admin.,no,divorced,apr,nonexistent,no
36.0,220.0,1.0,999.0,1.0,-1.8,92893.0,,1344.0,5099.1,,tue,no,high.school,yes,admin.,no,single,may,failure,no
34.0,,2.0,999.0,0.0,,92379.0,,0.788,,telephone,tue,no,professional.course,yes,technician,,married,sep,,yes
42.0,108.0,2.0,999.0,0.0,,94465.0,,4962.0,5228.1,telephone,wed,no,professional.course,no,entrepreneur,no,married,jun,nonexistent,no
35.0,165.0,,999.0,0.0,1.4,93444.0,-36.1,4968.0,5228.1,cellular,,,university.degree,no,technician,no,single,aug,nonexistent,no
31.0,55.0,2.0,999.0,0.0,-1.8,92893.0,,1334.0,5099.1,cellular,wed,unknown,basic.9y,yes,blue-collar,yes,single,may,,no
52.0,23.0,7.0,,0.0,1.4,94465.0,-41.8,4962.0,5228.1,telephone,,unknown,basic.4y,no,blue-collar,no,married,jun,nonexistent,no
43.0,1212.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,,mon,no,high.school,yes,services,yes,married,,nonexistent,yes
54.0,328.0,4.0,,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,wed,no,university.degree,yes,management,no,divorced,may,nonexistent,no
39.0,225.0,2.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,,high.school,no,technician,no,married,aug,nonexistent,no
42.0,175.0,3.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,telephone,mon,unknown,basic.9y,yes,blue-collar,no,married,,nonexistent,no
26.0,104.0,4.0,999.0,0.0,1.4,93918.0,-42.7,4.96,,cellular,mon,no,basic.9y,yes,unemployed,yes,single,jul,nonexistent,no
,151.0,5.0,999.0,,1.4,93444.0,-36.1,4963.0,5228.1,cellular,tue,no,university.degree,no,admin.,no,married,aug,nonexistent,no
26.0,176.0,2.0,999.0,1.0,-2.9,92201.0,-31.4,0.883,5076.2,cellular,tue,,,yes,student,no,single,aug,failure,yes
30.0,276.0,2.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,,tue,,high.school,yes,technician,no,,aug,nonexistent,no
45.0,102.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1.25,5099.1,cellular,,,basic.6y,no,retired,yes,married,may,failure,no
34.0,329.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,,no,university.degree,yes,technician,no,single,jul,nonexistent,no
52.0,288.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,basic.4y,yes,management,no,married,may,,no
55.0,145.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,mon,unknown,professional.course,yes,unemployed,yes,married,may,nonexistent,no
29.0,379.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,unknown,university.degree,yes,,no,married,,,no
35.0,172.0,2.0,999.0,0.0,,,-41.8,4962.0,5228.1,,wed,unknown,basic.4y,no,blue-collar,no,single,jun,nonexistent,no
39.0,474.0,3.0,999.0,0.0,-2.9,92963.0,-40.8,1224.0,5076.2,cellular,fri,no,unknown,,student,no,single,jun,nonexistent,yes
38.0,227.0,1.0,999.0,0.0,-0.1,93798.0,-40.4,4.76,5195.8,telephone,fri,no,basic.4y,no,entrepreneur,no,married,oct,nonexistent,yes
32.0,259.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,unknown,basic.4y,yes,management,no,,may,,no
38.0,269.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,telephone,tue,unknown,university.degree,yes,admin.,no,single,may,nonexistent,no
31.0,282.0,1.0,999.0,0.0,,92893.0,-46.2,,5099.1,cellular,mon,no,,yes,technician,no,married,may,nonexistent,no
,,3.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,fri,unknown,university.degree,no,admin.,no,married,jul,,no
71.0,383.0,1.0,999.0,0.0,-3.4,,-30.1,0.72,5017.5,telephone,,no,professional.course,yes,retired,yes,married,nov,nonexistent,yes
26.0,,3.0,6.0,,-1.7,94027.0,-38.3,0.904,4991.6,cellular,thu,no,university.degree,yes,unemployed,no,single,,,yes
29.0,836.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,tue,no,professional.course,no,services,no,married,aug,nonexistent,yes
29.0,237.0,4.0,999.0,0.0,-1.8,93749.0,-34.6,0.643,5008.7,cellular,,no,,yes,admin.,no,single,apr,nonexistent,no
45.0,215.0,2.0,999.0,0.0,1.4,94465.0,,4959.0,5228.1,telephone,wed,no,basic.6y,no,entrepreneur,no,married,,nonexistent,no
34.0,112.0,1.0,,0.0,1.4,93918.0,-42.7,4.96,5228.1,,mon,unknown,,no,services,no,married,jul,nonexistent,no
45.0,553.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,mon,unknown,basic.4y,,blue-collar,no,,jun,nonexistent,no
26.0,133.0,1.0,999.0,0.0,-2.9,,-31.4,0.825,5076.2,cellular,fri,no,high.school,no,student,no,single,aug,nonexistent,no
26.0,136.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,high.school,,admin.,,single,jul,nonexistent,no
42.0,148.0,1.0,,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,,basic.4y,no,admin.,no,married,,,no
,,1.0,999.0,0.0,-1.8,93369.0,-34.8,0.635,5008.7,,thu,no,high.school,no,blue-collar,no,,mar,nonexistent,no
37.0,110.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,no,professional.course,no,unemployed,yes,married,may,nonexistent,no
31.0,290.0,1.0,5.0,,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,no,basic.4y,no,entrepreneur,no,divorced,nov,success,no
34.0,811.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4858.0,,telephone,wed,unknown,basic.6y,yes,blue-collar,no,married,may,,no
,325.0,1.0,999.0,,-1.8,92893.0,-46.2,1327.0,,telephone,thu,no,high.school,no,entrepreneur,no,married,may,nonexistent,no
42.0,123.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,unknown,basic.4y,,housemaid,,married,jul,nonexistent,no
30.0,193.0,1.0,999.0,0.0,-1.7,94027.0,-38.3,0.886,4991.6,cellular,tue,no,university.degree,yes,admin.,no,single,aug,nonexistent,no
32.0,470.0,2.0,999.0,0.0,-0.1,93.2,-42.0,,5195.8,cellular,thu,no,high.school,,admin.,no,single,,nonexistent,no
34.0,,,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,,wed,no,university.degree,yes,technician,no,married,,nonexistent,no
36.0,128.0,,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,telephone,fri,unknown,university.degree,no,technician,no,single,may,nonexistent,no
25.0,735.0,2.0,999.0,,1.4,93918.0,-42.7,4958.0,5228.1,cellular,thu,no,basic.4y,no,blue-collar,no,married,jul,nonexistent,no
28.0,,3.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,cellular,thu,unknown,basic.9y,yes,services,,married,may,nonexistent,no
35.0,79.0,1.0,999.0,1.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,no,basic.9y,yes,,,single,apr,failure,no
37.0,101.0,3.0,3.0,1.0,-3.4,92649.0,-30.1,0.722,5017.5,cellular,mon,no,high.school,yes,admin.,no,married,nov,success,no
30.0,111.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,cellular,,no,professional.course,yes,technician,yes,single,jul,nonexistent,no
55.0,120.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,professional.course,yes,blue-collar,no,married,jul,nonexistent,no
37.0,97.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,fri,unknown,basic.4y,yes,blue-collar,no,married,jul,nonexistent,no
57.0,341.0,4.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,wed,no,,no,admin.,,single,,nonexistent,no
53.0,154.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,no,basic.9y,,,no,married,may,nonexistent,no
48.0,102.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,thu,no,high.school,yes,technician,no,married,aug,nonexistent,no
34.0,149.0,2.0,999.0,1.0,-0.1,93.2,,4.12,5195.8,cellular,wed,no,high.school,yes,services,no,single,nov,failure,no
33.0,93.0,5.0,999.0,0.0,-1.8,92893.0,,1291.0,5099.1,cellular,tue,no,basic.4y,no,blue-collar,no,married,may,nonexistent,no
35.0,370.0,1.0,,0.0,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,,university.degree,,management,no,married,may,nonexistent,no
23.0,954.0,1.0,999.0,0.0,-1.1,94199.0,-37.5,,4963.6,cellular,thu,no,basic.9y,yes,student,no,single,sep,nonexistent,yes
66.0,201.0,1.0,3.0,2.0,-1.8,93369.0,-34.8,0.635,5008.7,cellular,thu,no,basic.4y,yes,housemaid,no,divorced,mar,success,yes
28.0,79.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,telephone,fri,no,high.school,yes,services,,married,may,nonexistent,no
24.0,352.0,2.0,999.0,1.0,-2.9,92963.0,-40.8,1.26,5076.2,cellular,,no,high.school,,admin.,no,,jun,failure,yes
41.0,180.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,basic.9y,no,technician,no,married,may,nonexistent,no
52.0,1492.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,telephone,fri,unknown,basic.9y,no,blue-collar,no,married,jul,nonexistent,yes
